id,date,wp1,wp2,wp3,wp4,wp5,wp6,wp7
5288,2012012108,0.907,0.164,0.978,0.986,0.945,0.947,0.934
5289,2012012109,0.907,0.164,0.978,0.986,0.945,0.947,0.934
5290,2012012110,0.907,0.164,0.978,0.986,0.945,0.947,0.934
5291,2012012111,0.907,0.259,0.978,0.986,0.945,0.947,0.934
5292,2012012112,0.907,0.259,0.978,0.986,0.945,0.947,0.934
5293,2012012113,0.907,0.259,0.978,0.986,0.945,0.947,0.934
5294,2012012114,0.907,0.259,0.978,0.942,0.945,0.947,0.934
5295,2012012115,0.907,0.259,0.978,0.948,0.945,0.947,0.934
5296,2012012116,0.832,0.259,0.978,0.948,0.945,0.947,0.934
5297,2012012117,0.832,0.259,0.84,0.948,0.945,0.947,0.934
5298,2012012118,0.832,0.259,0.899,0.926,0.945,0.934,0.909
5299,2012012119,0.837,0.206,0.899,0.926,0.945,0.934,0.909
5300,2012012120,0.882,0.206,0.889,0.926,0.94,0.934,0.909
5301,2012012121,0.727,0.206,0.929,0.926,0.94,0.934,0.934
5302,2012012122,0.331,0.206,0.771,0.926,0.94,0.934,0.934
5303,2012012123,0.762,0.757,0.771,0.848,0.94,0.934,0.934
5304,2012012200,0.431,0.952,0.939,0.898,0.94,0.947,0.934
5305,2012012201,0.441,0.952,0.939,0.986,0.94,0.947,0.934
5306,2012012202,0.441,0.952,0.949,0.986,0.94,0.947,0.934
5307,2012012203,0.441,0.0,0.949,0.986,0.961,0.961,0.934
5308,2012012204,0.441,0.0,0.889,0.986,0.961,0.961,0.934
5309,2012012205,0.441,0.0,0.939,0.986,0.961,0.961,0.884
5310,2012012206,0.441,0.0,0.939,0.821,0.961,0.961,0.884
5311,2012012207,0.441,0.0,0.939,0.821,0.961,0.961,0.884
5312,2012012208,0.441,0.0,0.939,0.821,0.961,0.961,0.884
5313,2012012209,0.441,0.635,0.8,0.926,0.961,0.961,0.783
5314,2012012210,0.596,0.635,0.958,0.926,0.961,0.961,0.783
5315,2012012211,0.596,0.91,0.889,0.926,0.966,0.961,0.783
5316,2012012212,0.596,0.91,0.968,0.926,0.966,0.882,0.783
5317,2012012213,0.662,0.016,0.968,0.926,0.435,0.882,0.758
5318,2012012214,0.662,0.016,0.968,0.97,0.435,0.842,0.859
5319,2012012215,0.662,0.016,0.968,0.937,0.571,0.842,0.859
5320,2012012216,0.276,0.185,0.909,0.964,0.571,0.842,0.556
5321,2012012217,0.581,0.185,0.385,0.964,0.571,0.842,0.556
5322,2012012218,0.581,0.185,0.603,0.474,0.571,0.842,0.505
5323,2012012219,0.446,0.185,0.603,0.788,0.571,0.842,0.505
5324,2012012220,0.446,0.185,0.168,0.612,0.586,0.842,0.505
5325,2012012221,0.707,0.185,0.375,0.826,0.586,0.868,0.934
5326,2012012222,0.311,0.905,0.375,0.826,0.586,0.553,0.934
5327,2012012223,0.311,0.243,0.375,0.661,0.683,0.592,0.934
5328,2012012300,0.341,0.487,0.03,0.821,0.076,0.816,0.859
5329,2012012413,0.341,0.063,0.0,0.672,0.445,0.553,0.505
5330,2012012414,0.341,0.063,0.0,0.672,0.445,0.553,0.505
5331,2012012415,0.341,0.063,0.0,0.617,0.445,0.553,0.657
5332,2012012416,0.341,0.063,0.0,0.617,0.445,0.553,0.657
5333,2012012417,0.341,0.063,0.484,0.496,0.683,0.553,0.682
5334,2012012418,0.341,0.063,0.375,0.496,0.683,0.408,0.682
5335,2012012419,0.526,0.063,0.375,0.496,0.683,0.553,0.682
5336,2012012420,0.526,0.063,0.375,0.496,0.683,0.592,0.707
5337,2012012421,0.526,0.063,0.375,0.479,0.683,0.592,0.707
5338,2012012422,0.526,0.063,0.375,0.242,0.683,0.592,0.707
5339,2012012423,0.526,0.063,0.375,0.441,0.683,0.592,0.884
5340,2012012500,0.346,0.921,0.03,0.364,0.076,0.737,0.884
5341,2012012501,0.772,0.095,0.099,0.457,0.313,0.724,0.884
5342,2012012502,0.747,0.095,0.099,0.457,0.313,0.724,0.732
5343,2012012503,0.747,0.095,0.385,0.309,0.313,0.724,0.732
5344,2012012504,0.747,0.095,0.385,0.694,0.0,0.711,0.732
5345,2012012505,0.747,0.095,0.385,0.523,0.177,0.75,0.732
5346,2012012506,0.747,0.899,0.385,0.523,0.121,0.342,0.732
5347,2012012507,0.451,0.899,0.385,0.419,0.945,0.342,0.884
5348,2012012508,0.451,0.899,0.385,0.391,0.111,0.342,0.884
5349,2012012509,0.451,0.899,0.791,0.369,0.091,0.816,0.808
5350,2012012510,0.657,0.899,0.791,0.612,0.137,0.816,0.758
5351,2012012511,0.657,0.899,0.791,0.612,0.197,0.461,0.758
5352,2012012512,0.286,0.899,0.791,0.612,0.197,0.461,0.758
5353,2012012513,0.396,0.243,0.791,0.446,0.526,0.395,0.758
5354,2012012514,0.396,0.243,0.375,0.567,0.526,0.395,0.328
5355,2012012515,0.396,0.243,0.375,0.474,0.526,0.697,0.101
5356,2012012516,0.396,0.243,0.375,0.298,0.526,0.697,0.101
5357,2012012517,0.185,0.243,0.375,0.358,0.162,0.697,0.101
5358,2012012518,0.286,0.243,0.375,0.804,0.162,0.697,0.48
5359,2012012519,0.286,0.243,0.366,0.804,0.162,0.697,0.48
5360,2012012520,0.286,0.958,0.366,0.132,0.162,0.697,0.48
5361,2012012521,0.286,0.958,0.138,0.656,0.096,0.25,0.48
5362,2012012522,0.286,0.958,0.138,0.705,0.096,0.921,0.48
5363,2012012523,0.321,0.958,0.138,0.49,0.046,0.921,0.101
5364,2012012600,0.366,0.878,0.366,0.413,0.04,0.395,0.909
5365,2012012601,0.366,0.878,0.366,0.298,0.04,0.066,0.909
5366,2012012602,0.371,0.878,0.158,0.298,0.071,0.066,0.909
5367,2012012603,0.371,0.878,0.158,0.298,0.02,0.25,0.909
5368,2012012604,0.371,0.799,0.464,0.309,0.905,0.25,0.379
5369,2012012605,0.371,0.799,0.464,0.309,0.162,0.25,0.556
5370,2012012606,0.371,0.799,0.464,0.309,0.015,0.25,0.631
5371,2012012607,0.301,0.799,0.464,0.309,0.0,0.132,0.631
5372,2012012608,0.055,0.799,0.464,0.176,0.126,0.237,0.328
5373,2012012609,0.055,0.878,0.464,0.176,0.197,0.237,0.909
5374,2012012610,0.055,0.878,0.464,0.336,0.0,0.237,0.909
5375,2012012611,0.055,0.783,0.613,0.336,0.025,0.132,0.909
5376,2012012612,0.055,0.783,0.217,0.099,0.01,0.461,0.126
5377,2012012801,0.371,0.608,0.0,0.49,0.025,0.171,0.126
5378,2012012802,0.371,0.323,0.0,0.501,0.025,0.171,0.126
5379,2012012803,0.371,0.878,0.0,0.226,0.025,0.066,0.126
5380,2012012804,0.16,0.878,0.0,0.226,0.01,0.066,0.354
5381,2012012805,0.16,0.878,0.267,0.0,0.157,0.224,0.354
5382,2012012806,0.035,0.878,0.267,0.16,0.157,0.224,0.328
5383,2012012807,0.035,0.868,0.069,0.066,0.035,0.079,0.328
5384,2012012808,0.035,0.757,0.049,0.006,0.035,0.079,0.126
5385,2012012809,0.035,0.91,0.049,0.006,0.035,0.079,0.126
5386,2012012810,0.852,0.91,0.573,0.006,0.015,0.276,0.126
5387,2012012811,0.852,0.635,0.573,0.006,0.015,0.211,0.126
5388,2012012812,0.852,0.635,0.949,0.022,0.015,0.211,0.126
5389,2012012813,0.185,0.635,0.949,0.022,0.015,0.921,0.859
5390,2012012814,0.185,0.635,0.949,0.022,0.025,0.921,0.859
5391,2012012815,0.185,0.635,0.949,0.022,0.01,0.921,0.076
5392,2012012816,0.185,0.635,0.949,0.182,0.0,0.921,0.076
5393,2012012817,0.185,0.0,0.949,0.066,0.0,0.921,0.0
5394,2012012818,0.185,0.0,0.949,0.077,0.0,0.921,0.0
5395,2012012819,0.0,0.0,0.949,0.077,0.0,0.053,0.0
5396,2012012820,0.0,0.0,0.929,0.099,0.0,0.053,0.0
5397,2012012821,0.0,0.0,0.929,0.099,0.0,0.053,0.606
5398,2012012822,0.0,0.0,0.899,0.099,0.0,0.184,0.253
5399,2012012823,0.0,0.0,0.316,0.099,0.0,0.408,0.025
5400,2012012900,0.516,0.926,0.425,0.287,0.197,0.539,0.227
5401,2012012901,0.516,0.926,0.425,0.143,0.0,0.382,0.227
5402,2012012902,0.371,0.926,0.425,0.375,0.0,0.118,0.278
5403,2012012903,0.371,0.926,0.455,0.375,0.061,0.25,0.278
5404,2012012904,0.371,0.926,0.455,0.375,0.03,0.237,0.581
5405,2012012905,0.371,0.926,0.375,0.375,0.086,0.0,0.581
5406,2012012906,0.371,0.926,0.375,0.066,0.086,0.0,0.404
5407,2012012907,0.371,0.926,0.375,0.204,0.086,0.0,0.404
5408,2012012908,0.827,0.317,0.929,0.204,0.126,0.0,0.909
5409,2012012909,0.827,0.942,0.929,0.518,0.126,0.0,0.909
5410,2012012910,0.827,0.942,0.257,0.518,0.126,0.0,0.909
5411,2012012911,0.827,0.0,0.474,0.22,0.126,0.0,0.909
5412,2012012912,0.827,0.0,0.277,0.083,0.126,0.0,0.909
5413,2012012913,0.827,0.434,0.0,0.066,0.182,0.0,0.909
5414,2012012914,0.125,0.434,0.0,0.16,0.025,0.0,0.404
5415,2012012915,0.125,0.434,0.553,0.16,0.0,0.5,0.404
5416,2012012916,0.125,0.444,0.958,0.259,0.0,0.5,0.657
5417,2012012917,0.125,0.392,0.958,0.259,0.005,0.118,0.303
5418,2012012918,0.125,0.783,0.958,0.259,0.9,0.118,0.328
5419,2012012919,0.125,0.783,0.178,0.259,0.228,0.118,0.606
5420,2012012920,0.125,0.878,0.178,0.006,0.303,0.118,0.631
5421,2012012921,0.16,0.878,0.178,0.006,0.096,0.526,0.631
5422,2012012922,0.16,0.878,0.909,0.006,0.339,0.526,0.631
5423,2012012923,0.16,0.878,0.909,0.512,0.339,0.526,0.783
5424,2012013000,0.456,0.672,0.919,0.055,0.101,0.289,0.53
5425,2012013113,0.16,0.878,0.919,0.408,0.0,0.526,0.53
5426,2012013114,0.015,0.878,0.751,0.562,0.046,0.526,0.53
5427,2012013115,0.015,0.878,0.751,0.485,0.046,0.526,0.631
5428,2012013116,0.015,0.878,0.751,0.512,0.066,0.5,0.631
5429,2012013117,0.015,0.884,0.899,0.259,0.066,0.118,0.53
5430,2012013118,0.125,0.783,0.899,0.259,0.303,0.118,0.455
5431,2012013119,0.125,0.783,0.81,0.259,0.228,0.118,0.657
5432,2012013120,0.125,0.392,0.672,0.006,0.9,0.342,0.657
5433,2012013121,0.617,0.444,0.86,0.006,0.02,0.342,0.657
5434,2012013122,0.617,0.434,0.306,0.006,0.02,0.342,0.657
5435,2012013123,0.617,0.434,0.336,0.006,0.02,0.342,0.657
5436,2012020100,0.326,0.503,0.583,0.198,0.202,0.303,0.732
5437,2012020101,0.326,0.413,0.583,0.386,0.081,0.303,0.732
5438,2012020102,0.16,0.683,0.346,0.386,0.081,0.303,0.253
5439,2012020103,0.16,0.0,0.682,0.132,0.081,0.447,0.202
5440,2012020104,0.16,0.333,0.455,0.573,0.025,0.434,0.152
5441,2012020105,0.712,0.333,0.079,0.061,0.0,0.434,0.152
5442,2012020106,0.712,0.333,0.178,0.094,0.0,0.434,0.0
5443,2012020107,0.075,0.333,0.563,0.022,0.359,0.592,0.0
5444,2012020108,0.075,0.339,0.711,0.0,0.04,0.224,0.0
5445,2012020109,0.0,0.153,0.158,0.0,0.283,0.224,0.0
5446,2012020110,0.0,0.153,0.267,0.0,0.283,0.224,0.0
5447,2012020111,0.0,0.153,0.158,0.0,0.0,0.013,0.0
5448,2012020112,0.0,0.249,0.138,0.0,0.0,0.013,0.0
5449,2012020113,0.0,0.36,0.257,0.094,0.359,0.013,0.202
5450,2012020114,0.0,0.36,0.148,0.275,0.359,0.013,0.202
5451,2012020115,0.0,0.016,0.148,0.011,0.359,0.013,0.278
5452,2012020116,0.075,0.058,0.049,0.105,0.359,0.263,0.253
5453,2012020117,0.07,0.032,0.326,0.044,0.005,0.263,0.253
5454,2012020118,0.07,0.032,0.326,0.0,0.005,0.184,0.328
5455,2012020119,0.0,0.032,0.168,0.0,0.005,0.079,0.051
5456,2012020120,0.0,0.026,0.109,0.176,0.005,0.079,0.051
5457,2012020121,0.0,0.026,0.109,0.176,0.41,0.079,0.202
5458,2012020122,0.0,0.101,0.109,0.375,0.41,0.079,0.202
5459,2012020123,0.02,0.101,0.968,0.375,0.41,0.079,0.202
5460,2012020200,0.035,0.0,0.059,0.022,0.046,0.026,0.0
5461,2012020201,0.035,0.0,0.148,0.022,0.046,0.026,0.0
5462,2012020202,0.035,0.0,0.148,0.0,0.046,0.013,0.025
5463,2012020203,0.01,0.386,0.148,0.0,0.046,0.013,0.025
5464,2012020204,0.01,0.386,0.148,0.0,0.374,0.013,0.025
5465,2012020205,0.01,0.386,0.059,0.0,0.399,0.066,0.025
5466,2012020206,0.01,0.175,0.059,0.0,0.399,0.0,0.101
5467,2012020207,0.12,0.175,0.119,0.0,0.399,0.013,0.0
5468,2012020208,0.015,0.222,0.089,0.0,0.329,0.0,0.0
5469,2012020209,0.015,0.222,0.04,0.0,0.329,0.079,0.0
5470,2012020210,0.14,0.005,0.178,0.0,0.329,0.013,0.0
5471,2012020211,0.02,0.317,0.237,0.0,0.329,0.039,0.0
5472,2012020212,0.0,0.011,0.237,0.0,0.324,0.013,0.0
5473,2012020401,0.14,0.011,0.148,0.0,0.288,0.158,0.0
5474,2012020402,0.015,0.011,0.138,0.0,0.344,0.013,0.0
5475,2012020403,0.105,0.011,0.0,0.0,0.571,0.066,0.0
5476,2012020404,0.01,0.222,0.543,0.0,0.101,0.066,0.0
5477,2012020405,0.01,0.222,0.543,0.0,0.142,0.0,0.0
5478,2012020406,0.01,0.222,0.543,0.0,0.142,0.0,0.0
5479,2012020407,0.0,0.222,0.04,0.0,0.142,0.0,0.0
5480,2012020408,0.035,0.175,0.03,0.0,0.329,0.0,0.0
5481,2012020409,0.0,0.275,0.01,0.0,0.207,0.079,0.0
5482,2012020410,0.0,0.122,0.01,0.0,0.303,0.053,0.0
5483,2012020411,0.0,0.122,0.01,0.0,0.303,0.053,0.0
5484,2012020412,0.0,0.032,0.01,0.0,0.303,0.053,0.0
5485,2012020413,0.0,0.074,0.049,0.0,0.303,0.026,0.0
5486,2012020414,0.0,0.069,0.049,0.066,0.303,0.026,0.0
5487,2012020415,0.0,0.063,0.049,0.066,0.116,0.026,0.0
5488,2012020416,0.0,0.063,0.03,0.0,0.116,0.026,0.0
5489,2012020417,0.0,0.063,0.03,0.0,0.41,0.026,0.0
5490,2012020418,0.336,0.063,0.267,0.0,0.41,0.079,0.0
5491,2012020419,0.371,0.011,0.267,0.0,0.374,0.132,0.0
5492,2012020420,0.185,0.085,0.089,0.066,0.374,0.132,0.0
5493,2012020421,0.185,0.085,0.01,0.898,0.374,0.132,0.0
5494,2012020422,0.221,0.101,0.791,0.898,0.374,0.132,0.025
5495,2012020423,0.221,0.101,0.791,0.898,0.228,0.132,0.025
5496,2012020500,0.0,0.222,0.326,0.116,0.511,0.039,0.101
5497,2012020501,0.0,0.222,0.326,0.116,0.511,0.039,0.101
5498,2012020502,0.0,0.222,0.326,0.16,0.753,0.039,0.101
5499,2012020503,0.0,0.222,0.326,0.0,0.753,0.039,0.101
5500,2012020504,0.05,0.175,0.326,0.0,0.753,0.197,0.101
5501,2012020505,0.065,0.053,0.119,0.006,0.121,0.197,0.101
5502,2012020506,0.065,0.053,0.208,0.006,0.005,0.197,0.278
5503,2012020507,0.065,0.54,0.208,0.006,0.005,0.197,0.278
5504,2012020508,0.065,0.54,0.227,0.006,0.061,0.092,0.303
5505,2012020509,0.065,0.54,0.227,0.171,0.061,0.039,0.303
5506,2012020510,0.11,0.042,0.227,0.171,0.061,0.039,0.303
5507,2012020511,0.085,0.042,0.227,0.171,0.061,0.039,0.303
5508,2012020512,0.732,0.116,0.049,0.171,0.202,0.039,0.076
5509,2012020513,0.105,0.116,0.049,0.171,0.627,0.224,0.076
5510,2012020514,0.256,0.746,0.217,0.006,0.627,0.224,0.0
5511,2012020515,0.596,0.005,0.0,0.006,0.627,0.224,0.0
5512,2012020516,0.596,0.011,0.405,0.204,0.627,0.368,0.0
5513,2012020517,0.642,0.175,0.405,0.204,0.819,0.368,0.0
5514,2012020518,0.211,0.164,0.099,0.672,0.819,0.368,0.429
5515,2012020519,0.211,0.164,0.099,0.127,0.819,0.368,0.429
5516,2012020520,0.201,0.085,0.099,0.127,0.819,0.395,0.253
5517,2012020521,0.692,0.026,0.099,0.567,0.819,0.395,0.278
5518,2012020522,0.867,0.381,0.138,0.424,0.819,0.395,0.278
5519,2012020523,0.667,0.534,0.138,0.386,0.819,0.395,0.278
5520,2012020600,0.531,0.206,0.0,0.645,0.859,0.263,0.177
5521,2012020713,0.06,0.275,0.138,0.556,0.859,0.092,0.152
5522,2012020714,0.06,0.275,0.138,0.556,0.859,0.132,0.051
5523,2012020715,0.06,0.243,0.138,0.556,0.859,0.316,0.051
5524,2012020716,0.06,0.243,0.119,0.121,0.859,0.316,0.051
5525,2012020717,0.06,0.243,0.168,0.121,0.819,0.316,0.051
5526,2012020718,0.06,0.238,0.168,0.121,0.819,0.934,0.051
5527,2012020719,0.06,0.238,0.682,0.821,0.819,0.934,0.051
5528,2012020720,0.06,0.042,0.682,0.821,0.819,0.132,0.051
5529,2012020721,0.06,0.042,0.119,0.821,0.076,0.789,0.0
5530,2012020722,0.356,0.042,0.049,0.11,0.435,0.237,0.556
5531,2012020723,0.356,0.042,0.049,0.11,0.404,0.237,0.101
5532,2012020800,0.531,0.519,0.484,0.645,0.753,0.039,0.0
5533,2012020801,0.591,0.519,0.899,0.882,0.753,0.039,0.455
5534,2012020802,0.591,0.323,0.82,0.882,0.753,0.039,0.455
5535,2012020803,0.04,0.323,0.82,0.32,0.753,0.039,0.429
5536,2012020804,0.04,0.323,0.82,0.661,0.753,0.447,0.328
5537,2012020805,0.04,0.323,0.82,0.661,0.121,0.447,0.328
5538,2012020806,0.195,0.323,0.385,0.661,0.101,0.447,0.328
5539,2012020807,0.195,0.323,0.534,0.65,0.066,0.447,0.328
5540,2012020808,0.195,0.323,0.494,0.65,0.066,0.447,0.328
5541,2012020809,0.195,0.323,0.494,0.529,0.066,0.737,0.328
5542,2012020810,0.195,0.323,0.089,0.518,0.015,0.737,0.328
5543,2012020811,0.195,0.323,0.791,0.656,0.015,0.737,0.379
5544,2012020812,0.195,0.323,0.099,0.226,0.015,0.737,0.48
5545,2012020813,0.195,0.323,0.099,0.556,0.015,0.737,0.253
5546,2012020814,0.195,0.323,0.257,0.556,0.015,0.737,0.253
5547,2012020815,0.195,0.243,0.257,0.556,0.015,0.579,0.278
5548,2012020816,0.697,0.048,0.257,0.121,0.015,0.579,0.278
5549,2012020817,0.912,0.048,0.366,0.771,0.015,0.579,0.278
5550,2012020818,0.481,0.048,0.553,0.771,0.015,0.461,0.253
5551,2012020819,0.712,0.238,0.563,0.771,0.167,0.461,0.682
5552,2012020820,0.296,0.238,0.346,0.667,0.404,0.461,0.303
5553,2012020821,0.296,0.238,0.346,0.667,0.404,0.566,0.303
5554,2012020822,0.321,0.238,0.613,0.661,0.404,0.566,0.303
5555,2012020823,0.321,0.238,0.613,0.661,0.404,0.566,0.303
5556,2012020900,0.471,0.444,0.761,0.744,0.0,0.342,0.0
5557,2012020901,0.471,0.444,0.761,0.744,0.0,0.553,0.0
5558,2012020902,0.471,0.444,0.761,0.959,0.0,0.553,0.379
5559,2012020903,0.471,0.444,0.761,0.601,0.258,0.263,0.48
5560,2012020904,0.471,0.444,0.761,0.601,0.228,0.605,0.606
5561,2012020905,0.471,0.492,0.761,0.722,0.147,0.605,0.606
5562,2012020906,0.471,0.492,0.514,0.722,0.091,0.605,0.429
5563,2012020907,0.471,0.492,0.059,0.722,0.121,0.605,0.429
5564,2012020908,0.471,0.201,0.059,0.744,0.121,0.605,0.328
5565,2012020909,0.471,0.201,0.079,0.744,0.121,0.461,0.556
5566,2012020910,0.471,0.201,0.721,0.479,0.121,0.316,0.556
5567,2012020911,0.471,0.201,0.405,0.479,0.046,0.316,0.48
5568,2012020912,0.471,0.201,0.613,0.479,0.046,0.474,0.909
5569,2012021101,0.471,0.429,0.623,0.898,0.101,0.526,0.556
5570,2012021102,0.471,0.487,0.623,0.567,0.101,0.526,0.556
5571,2012021103,0.471,0.344,0.623,0.567,0.101,0.526,0.631
5572,2012021104,0.471,0.344,0.623,0.567,0.101,0.526,0.631
5573,2012021105,0.471,0.344,0.623,0.573,0.101,0.526,0.631
5574,2012021106,0.471,0.344,0.623,0.573,0.101,0.526,0.379
5575,2012021107,0.471,0.148,0.721,0.573,0.121,0.526,0.707
5576,2012021108,0.471,0.513,0.721,0.573,0.121,0.526,0.732
5577,2012021109,0.471,0.296,0.721,0.573,0.121,0.526,0.505
5578,2012021110,0.471,0.804,0.721,0.011,0.49,0.526,0.404
5579,2012021111,0.471,0.804,0.613,0.011,0.056,0.461,0.354
5580,2012021112,0.471,0.714,0.613,0.105,0.056,0.461,0.354
5581,2012021113,0.471,0.714,0.741,0.105,0.126,0.461,0.354
5582,2012021114,0.471,0.714,0.741,0.198,0.126,0.776,0.354
5583,2012021115,0.471,0.714,0.672,0.777,0.126,0.776,0.48
5584,2012021116,0.697,0.714,0.672,0.347,0.126,0.421,0.48
5585,2012021117,0.481,0.714,0.672,0.793,0.126,0.461,0.253
5586,2012021118,0.481,0.714,0.672,0.793,0.147,0.461,0.253
5587,2012021119,0.511,0.778,0.672,0.452,0.637,0.461,0.253
5588,2012021120,0.902,0.778,0.82,0.452,0.015,0.461,0.253
5589,2012021121,0.902,0.778,0.82,0.744,0.015,0.461,0.253
5590,2012021122,0.902,0.778,0.82,0.364,0.015,0.461,0.278
5591,2012021123,0.902,0.778,0.82,0.364,0.015,0.461,0.278
5592,2012021200,0.476,0.635,0.623,0.579,0.222,0.461,0.758
5593,2012021201,0.672,0.635,0.623,0.76,0.222,0.461,0.758
5594,2012021202,0.617,0.635,0.623,0.76,0.091,0.461,0.884
5595,2012021203,0.617,0.635,0.623,0.821,0.091,0.816,0.884
5596,2012021204,0.617,0.635,0.623,0.821,0.091,0.816,0.884
5597,2012021205,0.617,0.635,0.623,0.309,0.051,0.711,0.884
5598,2012021206,0.617,0.746,0.899,0.083,0.784,0.711,0.884
5599,2012021207,0.371,0.603,0.642,0.083,0.784,0.711,0.884
5600,2012021208,0.371,0.55,0.642,0.083,0.258,0.711,0.682
5601,2012021209,0.035,0.55,0.642,0.022,0.258,0.303,0.682
5602,2012021210,0.02,0.55,0.642,0.022,0.111,0.303,0.732
5603,2012021211,0.02,0.55,0.613,0.022,0.167,0.303,0.732
5604,2012021212,0.02,0.55,0.287,0.022,0.167,0.276,0.732
5605,2012021213,0.02,0.55,0.287,0.832,0.167,0.276,0.732
5606,2012021214,0.02,0.423,0.395,0.832,0.035,0.711,0.227
5607,2012021215,0.02,0.423,0.356,0.832,0.035,0.711,0.682
5608,2012021216,0.697,0.423,0.356,0.744,0.035,0.711,0.556
5609,2012021217,0.787,0.884,0.356,0.744,0.121,0.711,0.556
5610,2012021218,0.787,0.884,0.316,0.744,0.121,0.855,0.556
5611,2012021219,0.787,0.884,0.316,0.744,0.061,0.895,0.808
5612,2012021220,0.211,0.884,0.316,0.744,0.061,0.895,0.354
5613,2012021221,0.211,0.884,0.316,0.744,0.061,0.908,0.606
5614,2012021222,0.586,0.91,0.316,0.766,0.061,0.868,0.606
5615,2012021223,0.857,0.646,0.316,0.766,0.824,0.224,0.833
5616,2012021300,0.732,0.714,0.356,0.854,0.42,0.908,0.859
5617,2012021413,0.732,0.646,0.059,0.744,0.066,0.868,0.732
5618,2012021414,0.862,0.889,0.514,0.744,0.035,0.658,0.606
5619,2012021415,0.862,0.889,0.178,0.22,0.035,0.579,0.884
5620,2012021416,0.862,0.878,0.178,0.22,0.035,0.579,0.682
5621,2012021417,0.461,0.878,0.267,0.915,0.248,0.408,0.682
5622,2012021418,0.461,0.783,0.316,0.909,0.248,0.408,0.783
5623,2012021419,0.461,0.783,0.613,0.909,0.217,0.895,0.808
5624,2012021420,0.496,0.55,0.613,0.303,0.086,0.895,0.808
5625,2012021421,0.496,0.323,0.613,0.766,0.086,0.908,0.707
5626,2012021422,0.662,0.323,0.613,0.331,0.086,0.526,0.707
5627,2012021423,0.662,0.323,0.138,0.331,0.086,0.526,0.354
5628,2012021500,0.812,0.656,0.484,0.061,0.192,0.118,0.934
5629,2012021501,0.812,0.704,0.563,0.061,0.192,0.118,0.934
5630,2012021502,0.812,0.704,0.553,0.061,0.192,0.776,0.783
5631,2012021503,0.812,0.656,0.366,0.039,0.0,0.816,0.859
5632,2012021504,0.812,0.0,0.366,0.088,0.147,0.816,0.884
5633,2012021505,0.591,0.0,0.03,0.088,0.147,0.947,0.884
5634,2012021506,0.762,0.0,0.03,0.088,0.147,0.947,0.884
5635,2012021507,0.762,0.0,0.534,0.088,0.147,0.776,0.758
5636,2012021508,0.762,0.333,0.119,0.204,0.147,0.776,0.581
5637,2012021509,0.226,0.333,0.494,0.518,0.147,0.592,0.581
5638,2012021510,0.226,0.153,0.089,0.204,0.571,0.316,0.581
5639,2012021511,0.226,0.153,0.791,0.656,0.121,0.316,0.581
5640,2012021512,0.226,0.153,0.01,0.479,0.121,0.316,0.581
5641,2012021513,0.226,0.153,0.277,0.342,0.121,0.316,0.354
5642,2012021514,0.226,0.376,0.277,0.342,0.121,0.316,0.354
5643,2012021515,0.16,0.376,0.346,0.342,0.121,0.355,0.354
5644,2012021516,0.16,0.058,0.346,0.342,0.091,0.5,0.354
5645,2012021517,0.421,0.18,0.346,0.59,0.091,0.145,0.278
5646,2012021518,0.421,0.032,0.316,0.424,0.091,0.289,0.278
5647,2012021519,0.035,0.032,0.02,0.424,0.207,0.118,0.278
5648,2012021520,0.035,0.032,0.049,0.061,0.207,0.539,0.606
5649,2012021521,0.035,0.127,0.049,0.298,0.207,0.579,0.606
5650,2012021522,0.035,0.127,0.682,0.094,0.207,0.579,0.606
5651,2012021523,0.17,0.101,0.682,0.094,0.207,0.579,0.051
5652,2012021600,0.306,0.0,0.069,0.832,0.0,0.526,0.076
5653,2012021601,0.306,0.0,0.168,0.017,0.0,0.224,0.682
5654,2012021602,0.306,0.0,0.0,0.017,0.046,0.158,0.682
5655,2012021603,0.341,0.386,0.0,0.017,0.046,0.158,0.404
5656,2012021604,0.311,0.386,0.0,0.154,0.905,0.158,0.404
5657,2012021605,0.256,0.386,0.0,0.154,0.0,0.158,0.581
5658,2012021606,0.256,0.175,0.0,0.154,0.0,0.211,0.581
5659,2012021607,0.551,0.175,0.03,0.154,0.0,0.132,0.278
5660,2012021608,0.185,0.175,0.03,0.16,0.005,0.132,0.278
5661,2012021609,0.185,0.275,0.03,0.0,0.005,0.132,0.657
5662,2012021610,0.185,0.005,0.03,0.094,0.005,0.132,0.657
5663,2012021611,0.185,0.005,0.04,0.314,0.005,0.461,0.657
5664,2012021612,0.185,0.011,0.04,0.496,0.005,0.763,0.48
5665,2012021801,0.446,0.042,0.04,0.512,0.076,0.211,0.884
5666,2012021802,0.231,0.042,0.0,0.314,0.01,0.211,0.884
5667,2012021803,0.351,0.042,0.0,0.259,0.01,0.211,0.884
5668,2012021804,0.13,0.042,0.0,0.127,0.03,0.211,0.909
5669,2012021805,0.311,0.042,0.0,0.386,0.238,0.263,0.909
5670,2012021806,0.1,0.042,0.0,0.16,0.056,0.263,0.909
5671,2012021807,0.085,0.042,0.0,0.066,0.061,0.263,0.909
5672,2012021808,0.085,0.0,0.237,0.248,0.061,0.447,0.657
5673,2012021809,0.05,0.0,0.049,0.011,0.0,0.447,0.126
5674,2012021810,0.596,0.0,0.049,0.287,0.015,0.776,0.126
5675,2012021811,0.596,0.0,0.0,0.287,0.015,0.776,0.126
